Home_Page,Movie_Name,Genres,Overview,Cast,Original_Language,Storyline,Production_Company,Release_Date,Tagline,Vote_Average,Vote_Count,Budget_USD,Revenue_$,Run_Time_Minutes,Release_Country
https://www.imdb.com/title/tt23149780/,Eden,['Thriller'],Follows a group of people fueled by a profound desire for change; in order to turn their back to society they leave everything behind and set their futures on the harsh landscape of the Galapagos.,"['Jude Law', 'Ana de Armas', 'Vanessa Kirby', 'Daniel Brühl', 'Sydney Sweeney', 'Jonathan Tittel', 'Toby Wallace', 'Ignacio Gasparini', 'Richard Roxburgh', 'Paul Gleeson', 'Thiago Moraes', 'Nicholas Denton', 'Tim Ross', 'Antonio Alvarez', 'Benjamin Gorroño', 'Nicholas Burton', 'Austin Hayden', 'Cristian Lavin']",['English'],Follows a group of people fueled by a profound desire for change; in order to turn their back to society they leave everything behind and set their futures on the harsh landscape of the Galapagos.,"['AGC Studios', 'Imagine Entertainment']",2025-04-03,Not_Found,6.1,749,$0,$0,120,Germany
https://www.imdb.com/title/tt14948432/,Red One,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']","After Santa Claus is kidnapped, the North Pole's Head of Security must team up with a notorious hacker in a globe-trotting, action-packed mission to save Christmas.","['Dwayne Johnson', 'Chris Evans', 'Lucy Liu', 'J.K. Simmons', 'Bonnie Hunt', 'Kristofer Hivju', 'Kiernan Shipka', 'Mary Elizabeth Ellis', 'Wesley Kimmel', 'Nick Kroll', 'Wyatt Hunt', 'Clayton Cooper', 'Lanz Duffy', 'Marc Evan Jackson', 'Makana David', 'Samantha Benson', 'Ashleigh Domangue', 'Cody Easterbrook']",['English'],"After Santa Claus -- Code Name: RED ONE -- is kidnapped, the North Pole's Head of Security (Dwayne Johnson) must team up with the world's most infamous bounty hunter and notorious hacker (Chris Evans) in a globe-trotting, action-packed mission to save Christmas. —Official synopsis","['Amazon MGM Studios', 'Seven Bucks Productions', 'Chris Morgan Productions']",2024-11-15,Missing cosmic force of hope and holiday cheer. Last seen in the North Pole. Please provide any information to the E.L.F.,6.3,134K,$350.0M,$185.9M,123,United States
https://www.imdb.com/title/tt23558280/,Elevation,"['Action', 'Sci-Fi', 'Thriller']",A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.,"['Anthony Mackie', 'Morena Baccarin', 'Maddie Hasson', 'Danny Boyd Jr.', 'Rachel Nicks', 'Shauna Earp', 'Tyler Grey', 'Mike Hickman', 'Ian Hummel', 'Dave Malkoff', 'Drexel Malkoff', 'Dalila Orozco', 'James Anthony Perez', 'Gregg S. Perry']",['English'],A single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.,"['Lyrical Media', 'Grinder Monkey', 'John Glenn Entertainment']",2024-11-26,Don't go down without a fight.,5.6,14K,$0,$3.6M,91,United States
https://www.imdb.com/title/tt14257582/,Wolfs,"['Crime', 'Thriller']","Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job.","['George Clooney', 'Brad Pitt', 'Amy Ryan', 'Austin Abrams', 'Donut McGunigle', 'Sergio Cota Jr.', 'Poorna Jagannathan', 'Alfred Chou', 'Robert Timothy Smith', 'Amanda Aday', 'Kymbali Craig', 'Linda Carola', 'Zlatko Buric', 'Vladimir Sizov', 'Abby Mohaddes', 'Sasha Biktagir', 'Sammy Horowitz', 'Frank Trigg']",['English'],"A professional fixer is hired to cover up a high-profile crime. But when a second fixer shows up and the two ""lone wolves"" are forced to work together, they find their night spiraling out of control in ways that neither one of them expected.","['Apple Studios', 'Freshman Year', 'Plan B Entertainment']",2024-09-27,They're not partners. They're not friends. They're... Wolfs.,6.5,75K,$0,$0,108,United States
https://www.imdb.com/title/tt11218290/,Sweetpea,"['Comedy', 'Drama']",The girl everyone overlooks might just be able to get away with murder.,"['Ella Purnell', 'Jon Pointing', 'Nicôle Lecky', 'Lorraine Burroughs', 'Jeremy Swift', 'Tim Samuels', 'Lydia Whitehead', 'Calam Lynch', 'Leah Harvey', 'Nitin Ganatra', 'Dustin Demri-Burns', 'Ingrid Oliver', 'Alexander Bellinfantie', 'Elliot Cable', 'Jessye Romeo', 'Lucy Heath', 'Jessica Brindle', 'Dino Kelly']",['English'],The girl everyone overlooks might just be able to get away with murder.,"['See-Saw Films', 'Fanboy', 'SKY Studios']",2024-10-10,It's always the quiet ones,7.2,14K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt27540542/,Lucky Baskhar,"['Crime', 'Drama', 'Thriller']",A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,"['Dulquer Salmaan', 'Meenaakshi Chaudhary', 'Tinnu Anand', 'Sai Kumar', 'Ramki', 'Sarvadaman Banerjee', 'Raghu Babu', 'Manasa Chowdary', 'Sachin Khedekar', 'Sivannarayana Naripeddi', 'Maganti Srinath', 'Rajkumar Kasireddy', 'Mathew Varghese', 'Prabhas Sreenu', 'Micky Makhija', 'Kaveri', 'Gayatri Bhargavi', 'Manik Reddy']",['Telugu'],A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,"['Fortune Four Cinemas', 'Sithara Entertainments']",2024-10-31,Not_Found,8.0,28K,$0,$987.4K,148,India
https://www.imdb.com/title/tt15203646/,Bad Monkey,"['Comedy', 'Drama']","A detective turned restaurant inspector in Key West is pulled into a world of greed and corruption after a tourist finds a severed arm while fishing. And yes, there's a monkey.","['Vince Vaughn', 'L. Scott Caldwell', 'Rob Delaney', 'Meredith Hagner', 'Natalie Martinez', 'Michelle Monaghan', 'Ronald Peet', 'Jodie Turner-Smith', 'Tom Nowicki', 'David St. Louis', 'Crystal the Monkey', 'Alex Moffat', 'John Ortiz', 'Charlotte Lawrence', 'Todd Allen Durkin', 'Gizel Jiménez', 'Reese Antoinette', 'Nina Grollman']",['English'],"Bad Monkey tells the story of Andrew Yancy (played by Vaughn), a one-time detective demoted to restaurant inspector in Southern Florida. A severed arm found by a tourist out fishing pulls Yancy into the world of greed and corruption that decimates the land and environment in both Florida and the Bahamas. And yes, there's a monkey. —brianfabulous","['Doozer', 'Two Soups Productions', 'Warner Bros. Television']",2024-08-14,Not_Found,7.4,23K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt1896747/,Fly Me to the Moon,"['Comedy', 'Romance']","Marketing maven Kelly Jones wreaks havoc on NASA launch director Cole Davis's already difficult task. When the White House deems the mission too important to fail, the countdown truly begins.","['Scarlett Johansson', 'Channing Tatum', 'Woody Harrelson', 'Ray Romano', 'Jim Rash', 'Anna Garcia', 'Donald Elise Watkins', 'Noah Robbins', 'Christian Clemenson', 'Colin Woodell', 'Nick Dillenburg', 'Christian Zuber', 'Gene Jones', 'Joe Chrest', 'Stephanie Kurtzuba', 'Colin Jost', 'Dariusz Wolski', 'Njema Williams']",['English'],"Starring Scarlett Johansson and Channing Tatum, Fly Me To The Moon is a sharp, stylish romantic comedy set against the high-stakes backdrop of NASA's historic Apollo 11 moon landing. Brought in to fix NASA's public image, sparks fly in all directions as marketing maven Kelly Jones (Johansson) wreaks havoc on launch director Cole Davis's (Tatum) already difficult task. When the White House deems the mission too important to fail, the countdown truly begins. —olisilumea","['Apple Studios', 'These Pictures']",2024-07-12,Will they make history... or fake it?,6.6,46K,$100.0M,$42.2M,132,United States
https://www.imdb.com/title/tt9859436/,The Walking Dead: The Ones Who Live,"['Drama', 'Horror', 'Thriller']","The love story between Rick and Michonne. Changed by a world that is constantly changing, will they find themselves in a war against the living or will they discover that they too are The Walking Dead?","['Andrew Lincoln', 'Danai Gurira', 'Pollyanna McIntosh', ""Terry O'Quinn"", 'Lesley-Ann Brandt', ""Robert O'Hara"", 'Seth Gilliam', 'Matthew Jeffers', 'Breeda Wool', 'Craig Tate', 'Will Brill', 'Cailey Fleming', 'Andrew Bachelor', 'Ben Dickey', 'Erin Anderson', 'Frankie Quinones', 'Julian Cihi', 'Antony Azor']",['English'],"The love story between Rick and Michonne. Changed by a world that is constantly changing, will they find themselves in a war against the living or will they discover that they too are The Walking Dead?",['American Movie Classics (AMC)'],2024-02-25,Not_Found,7.8,40K,$0,$0,60,United States
https://www.imdb.com/title/tt11301886/,Rebel Ridge,"['Action', 'Crime', 'Drama', 'Thriller']",A former Marine grapples his way through a web of small-town corruption when an attempt to post bail for his cousin escalates into a violent standoff with the local police chief.,"['Aaron Pierre', 'Don Johnson', 'AnnaSophia Robb', 'David Denman', 'Emory Cohen', 'Oscar Gale', 'Reid Williams', 'Steve Zissis', 'Daniel H. Chung', 'Dana Lee', 'Zsane Jhe', 'C.J. LeBlanc', 'Matthew Rimmer', 'Brannon Cross', 'Victor Eli Hugo', 'James Cromwell', 'Chelsea Bryan', 'Al Vicente']",['English'],An ex Marine on his way to bail out his cousin from jail finds himself pushed against the wall by a high handed and corrupt chief of police. He then has no option but to confront the cop and despite strong resistance he fights his way out to complete his mission. —Madan Marwah,"['Bonneville Pictures', 'Film Science']",2024-09-06,They brought the fight. He'll bring them down.,6.8,82K,$28.9M,$0,131,United States
https://www.imdb.com/title/tt2640044/,Masters of the Air,"['Action', 'Drama', 'History', 'War']","During World War II, five miles above the ground and behind enemy lines, ten men inside an aluminum bomber known as a ""Flying Fortress"" battle antiaircraft fire and unrelenting flocks of German fighters.","['Callum Turner', 'Anthony Boyle', 'Austin Butler', 'Darragh Cowley', 'Matt Gavan', 'Jonas Moore', 'David Shields', 'Ben Radcliffe', 'Jordan Coulson', 'Stephen Campbell Moore', 'Adam Long', 'Elliot Warren', 'Edward Ashley', 'Rafferty Law', 'Nate Mann', 'Samuel Jordan', 'Kai Alexander', 'Bailey Brook']",['English'],"During World War II, U.S. Army Air Force airmen risk their lives flying B-17 ""Flying Fortress"" heavy bombers from England to destroy Germany's ability to continue the war with the 100th Bomb Group, a brotherhood forged by courage, loss, and triumph. —ETO History Buff","['Amblin Television', 'Apple Studios', 'Parliament of Owls']",2024-01-26,Not_Found,7.8,62K,$0,$0,56,United States
https://www.imdb.com/title/tt13433802/,A Quiet Place: Day One,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.,"[""Lupita Nyong'o"", 'Joseph Quinn', 'Alex Wolff', 'Djimon Hounsou', 'Eliane Umuhire', 'Takunda Khumalo', 'Alfie Todd', 'Avy Berry', 'Ronnie Le Drew', 'Benjamin Wong', 'Michael Roberts', 'Gavin Fleming', 'Elijah Ungvary', 'Alexander John', 'Thara Schöön', 'Thea Butler', 'Choy-Ling Man', 'Schnitzel']","['American Sign Language', 'English']","After the events and revelations of 'A Quiet Place' and 'A Quiet Place: Part 2' it is time to go back to 'Day One'. Following Sam (Lupita Nyong'o) as she's on a group trip in New York City, everything is going fine, until the invasion that sends the world into silence begins. Can the city stay quiet and can Sam and Eric (Joseph Quin), a new unlikely friend, make it somewhere safe? But no matter what happens, don't make a sound and you might just find out what happens in 'A Quiet Place: Day One'. —MarvelTennant","['Paramount Pictures', 'Platinum Dunes', 'Sunday Night']",2024-06-28,Hear how it all began.,6.3,141K,$67.0M,$261.9M,99,United States
https://www.imdb.com/title/tt13391432/,Whiskey on the Rocks,"['Biography', 'Comedy', 'Drama', 'History', 'War']",Inspired by the events of the 11-day standoff in 1981 between Sweden and the U.S.S.R. when a Soviet U-137 'Whiskey'-class submarine ran aground on rocks deep inside Swedish territorial waters.,"['Rolf Lassgård', 'Kestutis Stasys Jakstas', 'Anders Mossling', 'Andrius Bialobzeskis', 'Artur Svorobovich', 'Filip Berg', 'Mark Noble', 'Per Lasson', 'Niklas Engdahl', 'Rolf Lydahl', 'Per Ragnar', 'Oskar Vygonovski', 'Elsa Saisio', 'Vytautas Kaniusonis', 'Daniel Hansson', 'Adam Lundgren', 'Albinas Keleris', 'James Studdert']","['Swedish', 'Russian', 'English', 'German']","Whiskey on the Rocks is an alternative take on what truly happened during the dramatic days at the turn of the month in October and November 1981, when the Soviet submarine U-137 ran aground in the Karlskrona archipelago, just a stone throw away from Swedens largest marine base. Never before has the world been closer to full-scale global conflict and all responsibility now rests on the shoulders of one man, Sweden's Prime Minister Thorbjörn Fälldin. —SkyVerse",['Skyverse WOTR'],2025-01-22,Not_Found,7.0,2.3K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt26443935/,Earth Abides,"['Drama', 'Sci-Fi']","After months of isolation, Isherwood ""Ish"" Williams, learns that most of the world has fallen to a mysterious illness. Yet, despite his instincts to further isolate, Ish leads the charge to develop a new civilization.","['Alexander Ludwig', 'Jessica Frances Dukes', 'Rodrigo Fernandez-Stoll', 'Elyse Levesque', ""Luisa d'Oliveira"", 'Hilary McCormack', 'Birkett Turton', 'Jenna Berman', 'Adelyn Bruce', 'Isaiah Ramirez', 'Aleksandra Cross', 'Lennox Leacock', 'Elias Leacock', 'Victoria Morgan', 'Howie Lai', 'Andres Joseph', 'Leah Belle MacDonald', 'Aaron Tveit']",['English'],"After months of isolation, Isherwood ""Ish"" Williams, learns that most of the world has fallen to a mysterious illness. Yet, despite his instincts to further isolate, Ish leads the charge to develop a new civilization.","['Amazon MGM Studios', 'Lighthouse Productions (I)', 'Guy Walks into a Bar Productions']",2024-12-01,Not_Found,6.2,4.9K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt15571732/,Agatha All Along,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']","A spell-bound Agatha Harkness regains freedom thanks to a teen's help. Intrigued by his plea, she embarks on the Witches' Road trials to reclaim her powers and discover the teen's motivations.","['Kathryn Hahn', 'Joe Locke', 'Sasheer Zamata', 'Ali Ahn', 'Patti LuPone', 'Debra Jo Rupp', 'Aubrey Plaza', 'David A Payton', 'Okwui Okpokwasili', 'Chau Naumova', 'Bethany Michelle Curry', 'Athena Perample', 'Alicia Vela-Bailey', 'Britta Grant', 'Marina Mazepa', 'Maria Dizzia', 'Paul Adelstein', 'Chloe Camp']",['English'],"When a new series of tragedies strike the city of Westview, the infamous Agatha Harkness finds herself down and out of power when a suspicious goth teen helps break her free from a distorted spell. Her interest is piqued when he begs her to take him on the legendary Witches' Road, a magical gauntlet of trials that, if survived, rewards a witch with what they're missing. Together, Agatha and this mysterious teen pull together a desperate coven, and set off down, down, down The Road.","['Marvel Television', 'Marvel Studios', '20th Television']",2024-09-18,Revenge is a witch.,7.2,70K,$0,$0,40,United States
https://www.imdb.com/title/tt11152168/,IF,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,"['Cailey Fleming', 'Ryan Reynolds', 'John Krasinski', 'Phoebe Waller-Bridge', 'Fiona Shaw', 'Steve Carell', 'Louis Gossett Jr.', 'Alan Kim', 'Liza Colón-Zayas', 'Bobby Moynihan', 'Catharine Daddario', 'Audrey Hoffman', 'Laquet Sharnell Pringle', 'Ed Herbstman', 'Barbara Andres', 'Alexander Rivero', 'Shauna Pinkett', ""Sa'Raya Paris Johnson""]",['English'],"Bea, a 12-year-old girl, moves into her grandmother's apartment in New York while her father undergoes heart surgery. She discovers a hidden world of imaginary friends, or IFs, and embarks on a journey to help them reunite with their original children, including herself. Through this magical adventure, Bea learns the power of imagination, the importance of family, and the healing nature of friendship. —Oscar Serpa","['Paramount Pictures', 'Maximum Effort', 'Québec Production Services Tax Credit']",2024-05-17,A story you have to believe to see.,6.4,55K,$110.0M,$190.5M,104,United States
